,0
1196,-0.14492060670038426
1197,0.02184088076340063
1198,-0.7095646686018751
1199,-0.09784390546700181
1200,0.5767682347002685
1201,0.3708732032573866
1202,0.01663684631001939
1203,0.022903033512626132
1204,-0.4993662953188285
1205,-0.5437870899382949
1206,-0.8130167364929338
1207,-0.5875884019758462
1208,-0.6817743285634542
1209,-0.9814055218289658
1210,0.02180777158430415
1211,-0.48048093923431057
1212,-1.1491647552399102
1213,-0.9882475596351912
1214,-1.2533603653579404
1215,-0.15295890234494935
1216,-0.4480713053385297
1217,0.12390497315794785
1218,-0.5757662149769511
1219,-0.05058857585675895
1220,-0.10918064895660808
1221,-0.5857806421404012
1222,-0.08893167979303626
1223,-0.463132219014092
1224,-0.5967684579052995
1225,-0.22981227564911966
1226,-0.9386621238815308
1227,-0.9052571361293883
1228,-1.3027444407984956
1229,-1.1913221591224377
1230,-0.764132476286138
1231,-1.0687326719412846
1232,0.20077418783220644
1233,-0.6325475636936518
1234,0.33401216332282396
1235,0.0
1236,-0.07534501779619215
1237,-0.3503665113610862
1238,-0.8204931717746533
1239,0.1431532358505524
1240,-0.3686859322684317
1241,-0.5760482511703632
1242,0.02922759113811719
1243,-0.6550772489277558
1244,-0.3314434464253661
1245,-1.6350282182279756
1246,-1.2400695384360259
1247,-0.3214729200003437
1248,-0.31618778555812976
1249,-1.6316047383488994
1250,0.32927006277498183
1251,-0.2285068300305042
1252,-0.492760887804546
1253,-1.132030045341489
1254,-0.5639414174977355
1255,-0.6824300590474327
1256,-0.6765400733402179
1257,-0.8569859608999879
1258,-0.5632453639489423
1259,-0.008209929783757203
1260,0.05713770280011544
1261,-0.11872749729074414
1262,-0.6936142645213643
1263,-0.3349923080322113
1264,-0.43616169381814357
1265,0.007085766451386595
1266,-0.2709765987725045
1267,0.03590362011798235
1268,0.4685787838971696
1269,-0.8673772962807295
1270,-0.9614592859431226
1271,-0.576125481742653
1272,-0.46214660267440083
1273,-1.2119151131499146
1274,-0.09324889629056335
1275,-0.8524924256778661
1276,-0.13884814149676414
1277,0.017285866452300576
1278,-0.5125450832855702
1279,-0.5785869229934602
1280,-0.2750443718559034
1281,-0.10553000683560802
1282,-0.6926739956744248
1283,-0.48872018413291773
1284,-0.3488597739691442
1285,-0.33412787765747826
1286,-1.440563745699382
1287,-0.4861915724884719
1288,-0.9505776828910469
1289,-0.7561584884048965
1290,-1.129544306054475
1291,-1.1069836670328776
1292,0.49430253764029164
1293,-0.046649327617789615
1294,-0.40403061629456494
1295,-0.23035809178441993
1296,-0.48395689477226667
1297,0.1754794397293781
1298,-0.2485629513737613
1299,-0.9744413142243419
1300,0.15526881446336308
1301,-0.23124241903499573
1302,-1.088950146823299
1303,-0.6083817915553149
1304,-0.4977937741206569
1305,-0.40077466782176496
1306,-0.37891500144931906
1307,-0.9920356333653287
1308,0.0
1309,0.0
1310,-0.5320157735084284
1311,-0.15847922227044953
1312,-0.08704918875354506
1313,-1.02837706861915
1314,-0.2738530171670312
1315,-0.8483760694588824
1316,-0.5604268513614679
1317,-0.5954696772755592
1318,-0.7833744008794997
1319,0.0
1320,-0.3847371615615979
1321,-0.617492008990065
1322,-0.34326606528163556
1323,-0.394627248648527
1324,-0.5676433350554743
1325,-0.1398186458260816
1326,-0.271905749380733
1327,-0.2558466943043828
1328,-0.6079883793444022
1329,-0.1430027316688191
1330,-0.2013010514991599
1331,-0.10334325773020309
1332,-0.17520700755246305
1333,-0.43872979381279165
1334,-0.4761378069944841
1335,-1.6110109357798836
1336,-0.9072731183345248
1337,-0.2576788629020735
1338,-0.6134451052542921
1339,-0.6562519995742533
1340,-0.5909842585098265
1341,0.08439868387510352
1342,0.0
1343,0.26077437949111776
1344,-0.49509142151269664
1345,-0.4444919683106114
1346,-0.029472700240519824
1347,0.0
1348,-0.6044326367589737
1349,-0.5791478493483495
1350,-0.3048328786903655
1351,-0.614960293139717
1352,-0.38448890764507454
1353,-0.6845301204741522
1354,-0.4581069004146599
1355,-0.2790604162293051
1356,-0.6915031471583802
1357,-0.20613876942467682
1358,-0.6478875425158684
1359,-0.7504004974141074
1360,0.15361400744360987
1361,-0.28834814666656394
1362,-0.6631480626590677
1363,0.0
1364,-1.0256270862746455
1365,-0.6179986043951531
1366,0.5653130102067351
1367,0.6571406040570229
1368,-0.0034503842436301186
1369,0.05870528948092841
1370,-1.247698405889237
1371,-0.3294938032092667
1372,0.0
1373,-0.6642456126326716
1374,0.23352245578859399
1375,-1.1678907548924038
1376,0.4007812521797399
1377,-0.3607297159902571
1378,-0.07920532680420596
1379,-0.37585452520856927
1380,-0.02789118426659513
1381,-0.42186187766055366
1382,-0.7714785120112314
1383,-0.26876579572614406
1384,0.05885510169684354
1385,-0.061134279045093026
1386,-0.1669714002425928
1387,0.3559803780371044
1388,-0.3246200583022183
1389,-0.14067375482202837
1390,-0.17673543403183803
1391,-1.1175168815037588
1392,-0.9138806723866799
1393,0.019277279980097498
1394,-0.21856882298720584
1395,0.5223289570578363
1396,-0.34921806955019563
1397,0.3706833935321381
1398,-0.45681679911293477
1399,-0.010552884275870738
1400,-0.5027459288511038
1401,-0.7781723046284056
1402,-0.5720724307399128
1403,-0.614941218773781
1404,0.048410795078772245
1405,-0.03555152166766613
1406,-0.9422025540032098
1407,-1.3754581097883942
1408,-0.15888600101024275
1409,-0.4657653103277271
1410,-0.7157249704889581
1411,-1.353625826446934
1412,-1.1407399469729222
1413,-0.8336024571461464
1414,-1.082515116431214
1415,-1.1051840488832663
1416,-0.609136992443134
1417,0.27192054099818275
1418,-0.8830742948588198
1419,-1.2231148302998762
1420,-0.1211513112557278
1421,-0.4990437074720099
1422,-0.5483692923899183
1423,-0.531725279652059
1424,-0.7983939986253076
1425,-0.22487515971241398
1426,-0.127772841875962
1427,0.07573804686436356
1428,-0.24455997929098391
1429,-0.19725603094109723
1430,0.18983701698388283
1431,-0.6262915478477405
1432,-0.31035344010467886
1433,-0.20255750327980848
1434,-0.4745990461196449
1435,-0.7305604552480318
1436,-1.112693552793117
1437,-1.0081394463170703
1438,-0.42234947020933994
1439,-0.4888230288349676
1440,-0.7656793815691907
1441,-0.651667896376808
1442,-0.28711912568896303
1443,-0.7131589483001071
1444,0.12556545940557937
1445,-0.27427953117400183
1446,-0.028791631415348323
1447,0.17678240907773718
1448,1.0872633309270487
1449,-0.03712856387709386
1450,0.1679696436578151
1451,0.5706930127314739
1452,-0.6042007551372802
1453,-0.43092942295714864
1454,-0.7459510838404096
1455,-0.013785936026214864
1456,0.0
1457,0.0
1458,-0.43434652815252045
1459,0.00569841391221166
1460,-0.5719537359165608
1461,0.11190059538073198
1462,-0.4866821101646892
1463,-0.5749111876550732
1464,-0.5674939729602508
1465,0.44856067816939205
1466,0.8168290359141293
1467,0.14891860177450733
1468,-0.5480100718682579
1469,-0.8104414643167519
1470,-1.0427045054846225
1471,-0.12219251120074756
1472,0.09204321359870264
1473,-0.17260210488145494
1474,-0.2557234678240273
1475,-0.6831992347976806
1476,-0.14821524354012253
1477,-0.4402350694147909
1478,-0.434000499787479
1479,-0.7914217995142775
1480,-0.7067539380844368
1481,0.18754441595794535
1482,-0.04465006646914566
1483,-0.015563594471225739
1484,-0.026880309161197432
1485,-0.6970821677123197
1486,-0.36445725440944743
1487,-0.12770617836349674
1488,-1.2034518463433066
1489,-0.6754359958530823
1490,-0.48725118383614874
1491,0.0
1492,0.0
1493,-0.699342445974265
1494,-0.3582527866172568
1495,-0.7666368106206894
1496,0.06360029623151801
1497,0.0
1498,0.1897821965932497
1499,0.503438484705483
1500,0.041706089288804954
1501,-1.7819367579313048
1502,0.14007274839280867
1503,-0.19571461427452613
1504,0.0
1505,0.27055298067830297
1506,-0.21059427393223693
1507,-0.43522343395159513
1508,-1.2182210554911186
1509,-0.30700027304938293
1510,-0.26316008512701644
1511,0.4450216317396771
1512,-0.8928282822985554
1513,-0.4605455908634228
1514,0.13190715555173047
1515,0.24462720441931313
1516,-0.4687750393586838
1517,-0.5111632663138387
1518,0.15258030425885588
1519,0.0
1520,-0.5933870486821043
1521,-0.5312948718063767
1522,-0.8786705825548072
1523,0.5461729591787583
1524,0.34895984907849764
1525,0.05555365499826984
1526,-1.0199232868819619
1527,-0.5214028307077537
1528,-0.42861888100907913
1529,-1.0830660077442458
1530,0.048327188828323556
1531,-0.869585362341218
1532,0.0
1533,-0.6978750437323908
1534,0.030505415154995295
1535,0.0
1536,0.3362668958511982
1537,-0.0604546734645066
1538,-1.058325306783675
1539,-0.5215677411168953
1540,0.12107281142466651
1541,-0.5994309670125249
1542,0.0
1543,-0.29010656100485094
1544,-0.5714376401774269
1545,-0.4448500198964998
1546,0.23609907707765276
1547,-0.41759559814884994
1548,-0.7791318728605758
1549,-0.319311042315287
1550,-0.415323352468535
1551,-0.6568246853946691
1552,-0.03465267617599294
1553,-0.7296381866458731
1554,-0.5033906860443325
1555,-0.44701127577018746
1556,0.0
1557,0.39576425817262356
1558,-0.3959656949879829
1559,-0.2578800901605097
1560,0.0
1561,0.0
1562,0.0
1563,-0.39339134390110464
1564,0.0
1565,-0.3771555808236123
1566,-0.3530151145534894
1567,-0.3509396922294095
1568,-0.36361268609276254
1569,-0.36974506118549844
1570,-0.38434315206665604
1571,-0.4134398808281627
1572,-0.10561124337754539
1573,-0.3902563674185408
1574,-0.3780187785833541
1575,-0.4711260943470758
1576,-0.3482914143767046
1577,0.018116068475363237
1578,-0.3904557289124554
1579,-0.3807297865726226
1580,-0.38624824648156914
1581,0.0
1582,-0.3989821818414335
1583,-0.4107438431056102
1584,0.4320689676424965
1585,0.0
1586,-0.38598397831651526
1587,-0.28481326712198574
1588,0.3101362297525805
1589,-0.2700530552793367
1590,-0.4246029692925502
1591,0.17009947700996342
1592,0.26247300154330155
1593,0.1453172713103091
1594,-0.49846882838034073
1595,-0.49418321394443165
1596,-0.48565715176771523
1597,-0.4360061527385732
1598,0.6078889691388645
1599,0.16283584261598116
1600,-0.5730387089104687
1601,-0.05488536015790086
1602,-0.6406501899094869
1603,0.4034101437216503
1604,-0.19002191802345553
1605,-0.41892143720017405
1606,0.09166847732419374
1607,-0.9913690088192978
1608,-1.0013736912278834
1609,-1.1614268737634972
1610,-0.19554144829640288
1611,0.2524836799793606
1612,-0.008853568228469192
1613,0.0054027139813372545
1614,-0.25655959153093877
1615,0.27537661874886676
1616,-0.24333080564246584
1617,-1.1940949357497481
1618,-0.33127327150363234
1619,-0.43837984336538416
1620,-0.9299132522649664
1621,-0.6863179420280469
1622,0.5537427774082073
1623,-0.5832190846767339
1624,0.27658838525879725
1625,-0.8797249590942363
1626,-0.14954696392899297
1627,-0.006184085929513059
1628,0.21163634101919043
1629,0.007973680509190336
1630,0.45116271327323315
1631,0.022026433214477132
1632,0.04409727368644392
1633,-0.6476957791635264
1634,0.02931651958262229
1635,0.7080836935655573
1636,0.06174488663627111
1637,0.01149868035178059
1638,0.7141468227057791
1639,0.04383022692773485
1640,0.01558107942481376
1641,0.8855290257730768
1642,0.6981992029817389
1643,-1.3803623030320753
1644,0.7358775876896416
1645,0.12698296124287858
1646,0.018912309685991856
1647,-0.6722946138682644
1648,0.009949981092186186
1649,0.7206096432280557
1650,0.7644688593074208
1651,-1.4421739467311463
1652,0.43732995307768424
1653,-0.7927355308608293
1654,-0.8353515686997417
1655,0.22082257831221772
1656,-0.17761242678810812
1657,-0.16440624013050092
1658,-1.3231039505357916
1659,-0.8528800607570073
1660,-1.2508280547066708
1661,-0.01930326182477428
1662,-0.6555046718282622
1663,0.22550271807583835
1664,-0.6451762232824219
1665,-0.5958691241244297
1666,-0.10589121829501356
1667,-0.08934290200244825
1668,-0.6049116181199348
1669,-0.11691440254798459
1670,-0.9955468362797317
1671,-0.64445822696883
1672,-0.5803586029490505
1673,0.1479064500312689
1674,-0.44502041335427406
1675,-0.9025485438946559
1676,-0.11184771080840085
1677,-0.6861315197255737
1678,-0.1704519549234308
1679,-0.3527110125487585
1680,-0.06788762729883169
1681,-0.24790733307549156
